"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260504","경부선","독산","15963","15832","20260507",""
"20260504","경부선","수원","48325","50530","20260507",""
"20260504","경부선","화서","13279","13047","20260507",""
"20260504","경부선","성균관대","17362","16967","20260507",""
"20260504","경부선","의왕","9364","9216","20260507",""
"20260504","경부선","군포","6513","6275","20260507",""
"20260504","경부선","금정","28456","28955","20260507",""
"20260504","경부선","명학","8530","8279","20260507",""
"20260504","경부선","안양","28353","27736","20260507",""
"20260504","경부선","관악","7092","6895","20260507",""
"20260504","경부선","석수","8433","7695","20260507",""
"20260504","경부선","금천구청","11276","11533","20260507",""
"20260504","경부선","가산디지털단지","14810","17316","20260507",""
"20260504","경부선","구로","17239","17436","20260507",""
"20260504","경부선","신길","8994","8237","20260507",""
"20260504","경부선","신도림","4008","4335","20260507",""
"20260504","경부선","영등포","45540","46539","20260507",""
"20260504","경부선","대방","10296","11655","20260507",""
"20260504","경부선","노량진","9444","9601","20260507",""
"20260504","경부선","용산","57603","55979","20260507",""
"20260504","경부선","남영","9505","10273","20260507",""
"20260504","경부선","서울역","12765","3601","20260507",""
"20260504","경강선","성남","1288","1144","20260507",""
"20260504","경강선","여주","4163","4137","20260507",""
"20260504","경강선","세종대왕릉","416","406","20260507",""
"20260504","경강선","부발","2714","2689","20260507",""
"20260504","경강선","이천","3592","3775","20260507",""
"20260504","경강선","신둔도예촌","1812","1641","20260507",""
"20260504","경강선","곤지암","2541","2518","20260507",""
"20260504","경강선","초월","4040","3605","20260507",""
"20260504","경강선","경기광주","8909","8352","20260507",""
"20260504","경강선","삼동","2359","2155","20260507",""
"20260504","경강선","이매","988","916","20260507",""
"20260504","경강선","판교","6322","5904","20260507",""
"20260504","9호선2~3단계","중앙보훈병원","12209","10673","20260507",""
"20260504","9호선2~3단계","둔촌오륜","4354","4192","20260507",""
"20260504","9호선2~3단계","올림픽공원(한국체대)","7397","7974","20260507",""
"20260504","9호선2~3단계","한성백제","3580","3033","20260507",""
"20260504","9호선2~3단계","송파나루","5898","6252","20260507",""
"20260504","9호선2~3단계","석촌","9686","8994","20260507",""
"20260504","9호선2~3단계","석촌고분","7591","7293","20260507",""
"20260504","9호선2~3단계","삼전","8305","7791","20260507",""
"20260504","9호선2~3단계","종합운동장","4911","4961","20260507",""
"20260504","9호선2~3단계","봉은사","18825","19511","20260507",""
"20260504","9호선2~3단계","삼성중앙","7245","7314","20260507",""
"20260504","9호선2~3단계","선정릉","9576","10263","20260507",""
"20260504","9호선2~3단계","언주","10242","10385","20260507",""
"20260504","9호선","신논현","32476","33086","20260507",""
"20260504","9호선","사평","4016","3836","20260507",""
"20260504","9호선","고속터미널","18517","24086","20260507",""
"20260504","9호선","신반포","5183","5171","20260507",""
"20260504","9호선","구반포","2746","2353","20260507",""
"20260504","9호선","동작(현충원)","2113","1824","20260507",""
"20260504","9호선","흑석(중앙대입구)","10978","11214","20260507",""
"20260504","9호선","노들","5632","4898","20260507",""
"20260504","9호선","노량진","27829","27949","20260507",""
"20260504","9호선","샛강","7068","6836","20260507",""
"20260504","9호선","여의도","30334","29536","20260507",""
"20260504","9호선","국회의사당","15218","15422","20260507",""
"20260504","9호선","당산","19242","18823","20260507",""
"20260504","9호선","선유도","9245","8463","20260507",""
"20260504","9호선","신목동","4632","4103","20260507",""
"20260504","9호선","염창","18358","17603","20260507",""
"20260504","9호선","등촌","12732","12343","20260507",""
"20260504","9호선","증미","7432","7141","20260507",""
"20260504","9호선","가양","22083","21728","20260507",""
"20260504","9호선","양천향교","10505","10797","20260507",""
"20260504","9호선","마곡나루(서울식물원)","14216","14291","20260507",""
"20260504","9호선","신방화","7207","6977","20260507",""
"20260504","9호선","공항시장","2969","3107","20260507",""
"20260504","9호선","김포공항","5969","10474","20260507",""
"20260504","9호선","개화","2431","1807","20260507",""
"20260504","8호선","남위례","8191","8211","20260507",""
"20260504","8호선","모란","8141","6520","20260507",""
"20260504","8호선","수진","5946","5439","20260507",""
"20260504","8호선","신흥","5888","6204","20260507",""
"20260504","8호선","단대오거리","13335","12318","20260507",""
"20260504","8호선","남한산성입구(성남법원.검찰청)","14564","13307","20260507",""
"20260504","8호선","산성","6414","6626","20260507",""
"20260504","8호선","복정","8928","7866","20260507",""
"20260504","8호선","장지","17412","16110","20260507",""
"20260504","8호선","문정","19899","20739","20260507",""
"20260504","8호선","가락시장","8740","9615","20260507",""
"20260504","8호선","송파","9872","9717","20260507",""
"20260504","8호선","석촌","9714","11104","20260507",""
"20260504","8호선","잠실(송파구청)","22806","26100","20260507",""
"20260504","8호선","몽촌토성(평화의문)","9482","9744","20260507",""
"20260504","8호선","강동구청","10912","11183","20260507",""
"20260504","8호선","천호(풍납토성)","19280","22168","20260507",""
"20260504","8호선","암사","16814","15373","20260507",""
"20260504","8호선","암사역사공원","7136","6195","20260507",""
"20260504","7호선","온수(성공회대입구)","9420","8777","20260507",""
"20260504","7호선","천왕","11802","11386","20260507",""
"20260504","7호선","광명사거리","23391","23035","20260507",""
"20260504","7호선","철산","23397","23718","20260507",""
"20260504","7호선","가산디지털단지","37351","37264","20260507",""
"20260504","7호선","남구로","14427","15039","20260507",""
"20260504","7호선","대림(구로구청)","9825","9707","20260507",""
"20260504","7호선","신풍","12395","11509","20260507",""
"20260504","7호선","보라매","6946","6964","20260507",""
"20260504","7호선","신대방삼거리","15623","15142","20260507",""
"20260504","7호선","장승배기","10234","10110","20260507",""
"20260504","7호선","상도","13727","13457","20260507",""
"20260504","7호선","숭실대입구(살피재)","16772","16898","20260507",""
"20260504","7호선","남성","11925","11623","20260507",""
"20260504","7호선","이수","17963","17581","20260507",""
"20260504","7호선","내방","15178","14997","20260507",""
"20260504","7호선","고속터미널","21344","17121","20260507",""
"20260504","7호선","반포","7095","6818","20260507",""
"20260504","7호선","논현","19032","20144","20260507",""
"20260504","7호선","학동","19909","20499","20260507",""
"20260504","7호선","강남구청","14643","16246","20260507",""
"20260504","7호선","청담","17040","18096","20260507",""
"20260504","7호선","자양(뚝섬한강공원)","15438","14538","20260507",""
"20260504","7호선","건대입구","17106","17678","20260507",""
"20260504","7호선","어린이대공원(세종대)","21360","22555","20260507",""
"20260504","7호선","군자(능동)","16175","13008","20260507",""
"20260504","7호선","중곡","11037","10512","20260507",""
"20260504","7호선","용마산(용마폭포공원)","6183","5955","20260507",""
"20260504","7호선","사가정","17134","17548","20260507",""
"20260504","7호선","면목","16211","15376","20260507",""
"20260504","7호선","상봉","19732","19811","20260507",""
"20260504","7호선","중화","11658","11625","20260507",""
"20260504","7호선","먹골","11003","10704","20260507",""
"20260504","7호선","태릉입구","9702","9357","20260507",""
"20260504","7호선","공릉(서울과학기술대)","14278","14140","20260507",""
"20260504","7호선","하계","18864","17540","20260507",""
"20260504","7호선","중계","15052","13733","20260507",""
"20260504","7호선","노원","23708","25405","20260507",""
"20260504","7호선","마들","14467","13255","20260507",""
"20260504","7호선","수락산","13637","13495","20260507",""
"20260504","7호선","도봉산","9592","11030","20260507",""
"20260504","7호선","장암","2851","1201","20260507",""
"20260504","6호선","봉화산(서울의료원)","8871","8112","20260507",""
"20260504","6호선","화랑대(서울여대입구)","12511","10167","20260507",""
"20260504","6호선","태릉입구","6330","7226","20260507",""
"20260504","6호선","석계","13441","13905","20260507",""
"20260504","6호선","돌곶이","13042","12256","20260507",""
"20260504","6호선","상월곡(한국과학기술연구원)","7427","6906","20260507",""
"20260504","6호선","월곡(동덕여대)","13876","13012","20260507",""
"20260504","6호선","고려대(종암)","10124","9527","20260507",""
"20260504","6호선","안암(고대병원앞)","17296","17828","20260507",""
"20260504","6호선","보문","8501","8032","20260507",""
"20260504","6호선","창신","3852","3309","20260507",""
"20260504","6호선","동묘앞","13521","14309","20260507",""
"20260504","6호선","신당","9242","9159","20260507",""
"20260504","6호선","청구","4049","3908","20260507",""
"20260504","6호선","약수","3946","3999","20260507",""
"20260504","6호선","버티고개","2432","2372","20260507",""
"20260504","6호선","한강진","9443","11888","20260507",""
"20260504","6호선","이태원","13435","17420","20260507",""
"20260504","6호선","녹사평(용산구청)","6261","6625","20260507",""
"20260504","6호선","삼각지(전쟁기념관)","7230","6355","20260507",""
"20260504","6호선","효창공원앞","8510","7867","20260507",""
"20260504","6호선","공덕","18843","18740","20260507",""
"20260504","6호선","대흥(서강대앞)","10759","11267","20260507",""
"20260504","6호선","광흥창(서강)","10050","9505","20260507",""
"20260504","6호선","상수","12796","14335","20260507",""
"20260504","6호선","합정","14947","14623","20260507",""
"20260504","6호선","망원","17993","19846","20260507",""
"20260504","6호선","마포구청","15344","13825","20260507",""
"20260504","6호선","월드컵경기장(성산)","4459","4441","20260507",""
